frame,frame_id,node,text,font_size,contrast,finding_ids,review,url
MindLeverX — What is GEO / Mobile,14:403,I14:472;13:457,What is GEO,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-472;13-457
MindLeverX — What is GEO / Mobile,14:403,I14:472;13:458,Example Report,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-472;13-458
MindLeverX — What is GEO / Mobile,14:403,I14:472;13:459,About,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-472;13-459
MindLeverX — What is GEO / Mobile,14:403,I14:472;13:460,Availability,14,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-472;13-460
MindLeverX — What is GEO / Mobile,14:403,I14:472;13:462,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-472;13-462
MindLeverX — Illustrative Report / Mobile,14:489,14:491,9:41,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-491
MindLeverX — Illustrative Report / Mobile,14:489,I14:499;13:334,MIND LEVER X,16,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-499;13-334
MindLeverX — Illustrative Report / Mobile,14:489,I14:499;13:336,MENU,12,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-499;13-336
MindLeverX — Illustrative Report / Mobile,14:489,14:509,ILLUSTRATIVE EXAMPLE — NOT A CUSTOMER REPORT,11,2.693,D02,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-509
MindLeverX — Illustrative Report / Mobile,14:489,14:510,This is a mock structure to showcase future report layout parameters. No collection has occurred.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-510
MindLeverX — Illustrative Report / Mobile,14:489,14:512,DELIVERABLE BLUEPRINT,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-512
MindLeverX — Illustrative Report / Mobile,14:489,14:513,Illustrative Report Specimen,32,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-513
MindLeverX — Illustrative Report / Mobile,14:489,14:517,SAMPLE STRUCTURE FINDING,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-517
MindLeverX — Illustrative Report / Mobile,14:489,14:518,ILLUSTRATIVE EXAMPLE,12,6.017,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-518
MindLeverX — Illustrative Report / Mobile,14:489,14:519,"""The observed answer did not clearly distinguish the example business's core focus.""",23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-519
MindLeverX — Illustrative Report / Mobile,14:489,14:520,Limitation: this is a fictional demonstration. No real questions were evaluated and no qualified collection occurred. The evidence pattern shown here is proposed.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-520
MindLeverX — Illustrative Report / Mobile,14:489,14:523,EXAMPLE QUERY & OUTPUT TRACE,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-523
MindLeverX — Illustrative Report / Mobile,14:489,14:524,ILLUSTRATIVE EXAMPLE,14,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-524
MindLeverX — Illustrative Report / Mobile,14:489,14:526,Fictional Prompt:,14,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-526
MindLeverX — Illustrative Report / Mobile,14:489,14:527,"""What is the best mid-market solution for evidence-led GEO audit workflows?""",14,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-527
MindLeverX — Illustrative Report / Mobile,14:489,14:530,Fictional AI Response:,14,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-530
MindLeverX — Illustrative Report / Mobile,14:489,14:531,"""While several traditional platforms exist, direct evidence evaluation mechanisms are largely underdeveloped. [Source state marked: NOT COLLECTED].""",14,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-531
MindLeverX — Illustrative Report / Mobile,14:489,14:533,Illustrative state examples,23,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-533
MindLeverX — Illustrative Report / Mobile,14:489,14:536,ILLUSTRATIVE EXAMPLE · OBSERVED,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-536
MindLeverX — Illustrative Report / Mobile,14:489,14:537,"Definition only: evidence would include a prompt, answer capture, and source context. No collection occurred.",14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-537
MindLeverX — Illustrative Report / Mobile,14:489,14:539,ILLUSTRATIVE EXAMPLE · NOT COLLECTED,12,6.017,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-539
MindLeverX — Illustrative Report / Mobile,14:489,14:540,No qualified collection occurred.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-540
MindLeverX — Illustrative Report / Mobile,14:489,14:542,ILLUSTRATIVE EXAMPLE · UNMEASURED,12,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-542
MindLeverX — Illustrative Report / Mobile,14:489,14:543,Not zero. Metric has no verified path configured.,14,9.742,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-543
MindLeverX — Illustrative Report / Mobile,14:489,14:546,PROPOSED EDIT MAP,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-546
MindLeverX — Illustrative Report / Mobile,14:489,14:547,ILLUSTRATIVE EXAMPLE,12,6.017,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-547
MindLeverX — Illustrative Report / Mobile,14:489,14:548,Proposed next actions,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-548
MindLeverX — Illustrative Report / Mobile,14:489,14:549,"If qualified evidence supported the finding, a reviewer could propose source-clarity changes before accepting any recommendation.",14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-549
MindLeverX — Illustrative Report / Mobile,14:489,14:552,A / Verify the core service claim,14,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-552
MindLeverX — Illustrative Report / Mobile,14:489,14:553,Proposed: confirm the claim and its source context before considering a content change.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-553
MindLeverX — Illustrative Report / Mobile,14:489,14:555,B / Review crawlable source structure,14,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-555
MindLeverX — Illustrative Report / Mobile,14:489,14:556,Proposed: check whether relevant source material is accessible and clearly structured.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-556
MindLeverX — Illustrative Report / Mobile,14:489,14:558,ILLUSTRATIVE EXAMPLE · EVIDENCE DRILLDOWN,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-558
MindLeverX — Illustrative Report / Mobile,14:489,14:560,Target Prompt Capture,13,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-560
MindLeverX — Illustrative Report / Mobile,14:489,14:561,[UNCOLLECTED],13,14.96,D14,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-561
MindLeverX — Illustrative Report / Mobile,14:489,14:563,Observed Reference State,13,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-563
MindLeverX — Illustrative Report / Mobile,14:489,14:564,[NOT TRACKED],13,14.96,D14,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-564
MindLeverX — Illustrative Report / Mobile,14:489,14:566,Reviewer Limitation Note,13,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-566
MindLeverX — Illustrative Report / Mobile,14:489,14:567,Demonstration parameter only.,13,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-567
MindLeverX — Illustrative Report / Mobile,14:489,14:569,"This report structure is entirely illustrative. The final product is local and conceptual only; there are no active systems for qualified evidence collection, payment processing, or portal delivery.",14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-569
MindLeverX — Illustrative Report / Mobile,14:489,I14:571;3:8,Explore the Method,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-571;3-8
MindLeverX — Illustrative Report / Mobile,14:489,14:574,Learn what GEO means,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=14-574
MindLeverX — Illustrative Report / Mobile,14:489,I14:575;13:452,MindLeverX.,22,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-575;13-452
MindLeverX — Illustrative Report / Mobile,14:489,I14:575;13:453,A proposed evidence-led Generative Engine Optimization review concept.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-575;13-453
MindLeverX — Illustrative Report / Mobile,14:489,I14:575;13:455,Home,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-575;13-455
MindLeverX — Illustrative Report / Mobile,14:489,I14:575;13:456,Method,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I14-575;13-456
