frame,node,parent,type,name,geometry,layout,bindings,reactions,review_scope
2:27,3:182,3:181,TEXT,Clear questions,"[24, 32, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:183,3:181,TEXT,Traceable evidence,"[24, 87, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:184,3:181,TEXT,Practical next steps,"[24, 142, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:185,2:27,FRAME,04 · What is GEO?,"[0, 1325, 390, 609]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:186,3:185,TEXT,Eyebrow,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:187,3:185,FRAME,GEO columns,"[24, 98, 342, 463]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 48, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:188,3:187,TEXT,Heading,"[0, 0, 342, 40]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:189,3:187,FRAME,GEO explanation,"[0, 88, 342, 375]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:190,3:189,TEXT,Definition,"[0, 0, 342, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:191,3:189,TEXT,Context,"[0, 140, 342, 145]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:192,3:189,TEXT,Scope note,"[0, 309, 342, 66]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:193,2:27,FRAME,05 · Audit areas,"[0, 1934, 390, 1088]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:194,3:193,TEXT,Eyebrow,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:195,3:193,TEXT,Heading,"[24, 98, 342, 160]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:196,3:193,FRAME,Audit card grid,"[24, 290, 342, 750]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:197,3:196,INSTANCE,AI answer visibility,"[0, 0, 342, 234]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:197;3:10,3:197,TEXT,Index,"[33, 33, 276, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:197;3:11,3:197,TEXT,Title,"[33, 67, 276, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:197;3:12,3:197,TEXT,Body,"[33, 114, 276, 87]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:201,3:196,INSTANCE,Sources & citations,"[0, 258, 342, 234]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:201;3:10,3:201,TEXT,Index,"[33, 33, 276, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:201;3:11,3:201,TEXT,Title,"[33, 67, 276, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:201;3:12,3:201,TEXT,Body,"[33, 114, 276, 87]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:205,3:196,INSTANCE,Website readiness,"[0, 516, 342, 234]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 32, 32, 32, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:205;3:10,3:205,TEXT,Index,"[33, 33, 276, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:205;3:11,3:205,TEXT,Title,"[33, 67, 276, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,I3:205;3:12,3:205,TEXT,Body,"[33, 114, 276, 87]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:209,2:27,FRAME,06 · Evidence and deliverable,"[0, 3022, 390, 1249]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:210,3:209,TEXT,Eyebrow,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:211,3:209,FRAME,Deliverable columns,"[24, 98, 342, 1103]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 48, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:212,3:211,FRAME,Deliverable message,"[0, 0, 342, 620]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:213,3:212,TEXT,Heading,"[0, 0, 342, 80]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:214,3:212,TEXT,Deliverable description,"[0, 104, 342, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:215,3:212,TEXT,Findings you can inspect,"[0, 244, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:216,3:212,TEXT,Findings you can inspect detail,"[0, 299, 342, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:217,3:212,TEXT,Recommendations with context,"[0, 367, 342, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:218,3:212,TEXT,Recommendations with context detail,"[0, 453, 342, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:219,3:212,TEXT,A basis for later comparison,"[0, 521, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:220,3:212,TEXT,A basis for later comparison detail,"[0, 576, 342, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:221,3:211,FRAME,Report content preview,"[0, 668, 342, 435]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 24, 24, 24, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:222,3:221,TEXT,Eyebrow,"[25, 25, 294, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:223,3:221,TEXT,Preview headline,"[25, 67, 294, 62]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:224,3:221,FRAME,Report topic,"[25, 153, 294, 22]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:225,3:224,TEXT,Number,"[0, 0, 26, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:226,3:224,TEXT,Topic,"[42, 0, 252, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:227,3:221,RECTANGLE,Divider,"[25, 199, 294, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:228,3:221,FRAME,Report topic,"[25, 224, 294, 22]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:229,3:228,TEXT,Number,"[0, 0, 26, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:230,3:228,TEXT,Topic,"[42, 0, 252, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:231,3:221,RECTANGLE,Divider,"[25, 270, 294, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:232,3:221,FRAME,Report topic,"[25, 295, 294, 22]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:233,3:232,TEXT,Number,"[0, 0, 26, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:234,3:232,TEXT,Topic,"[42, 0, 252, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:235,3:221,RECTANGLE,Divider,"[25, 341, 294, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:236,3:221,TEXT,Preview qualifier,"[25, 366, 294, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:237,2:27,FRAME,07 · Process,"[0, 4271, 390, 1198]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:14""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:5""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:238,3:237,TEXT,Eyebrow,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:239,3:237,TEXT,Heading,"[24, 98, 342, 120]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:240,3:237,FRAME,Agree the scope,"[24, 250, 342, 168]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:241,3:240,TEXT,Step,"[0, 0, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
2:27,3:242,3:240,TEXT,Title,"[0, 55, 342, 31]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
